str,miss,500000,absl-node,54.0415,1.0593
str,miss,500000,f14-node,57.5434,1.1280
str,half,500000,udm,115.0175,1.0000
str,half,500000,udm-4.11,113.2540,0.9847
str,half,500000,boost,86.8432,0.7550
str,half,500000,boost-own,121.1241,1.0531
str,half,500000,absl,91.8459,0.7985
str,half,500000,absl-own,95.1483,0.8273
str,half,500000,f14-value,106.9499,0.9298
str,half,500000,f14-vector,101.2522,0.8803
str,half,500000,emhash8,99.2476,0.8629
str,half,500000,emilib,98.0919,0.8528
str,half,500000,indivi-u,95.9348,0.8341
str,half,500000,indivi-w,83.2152,0.7235
str,half,500000,std,188.8445,1.6419
str,half,500000,boost-node,87.2183,0.7583
str,half,500000,absl-node,99.7212,0.8670
str,half,500000,f14-node,100.8391,0.8767
str,iterate,500000,udm,0.7702,1.0000
str,iterate,500000,udm-4.11,0.7657,0.9942
str,iterate,500000,boost,1.9804,2.5713
str,iterate,500000,boost-own,1.9466,2.5274
str,iterate,500000,absl,2.5258,3.2795
str,iterate,500000,absl-own,2.5599,3.3237
str,iterate,500000,f14-value,2.3219,3.0147
str,iterate,500000,f14-vector,0.7678,0.9969
str,iterate,500000,emhash8,0.7680,0.9972
str,iterate,500000,emilib,1.9445,2.5247
str,iterate,500000,indivi-u,2.0465,2.6571
str,iterate,500000,indivi-w,2.1853,2.8374
str,iterate,500000,std,67.1078,87.1312
str,iterate,500000,boost-node,10.2570,13.3174
str,iterate,500000,absl-node,5.7927,7.5211
str,iterate,500000,f14-node,7.7854,10.1085
str,churn,500000,udm,454.8163,1.0000
str,churn,500000,udm-4.11,467.5079,1.0279
str,churn,500000,boost,362.2483,0.7964
str,churn,500000,boost-own,386.1227,0.8490
str,churn,500000,absl,385.1325,0.8467
str,churn,500000,absl-own,386.1495,0.8490
str,churn,500000,f14-value,418.6213,0.9204
str,churn,500000,f14-vector,451.6330,0.9930
str,churn,500000,emhash8,489.4066,1.0760
str,churn,500000,emilib,392.5203,0.8630
str,churn,500000,indivi-u,341.3151,0.7504
str,churn,500000,indivi-w,390.4988,0.8585
str,churn,500000,std,844.6890,1.8572
str,churn,500000,boost-node,442.7782,0.9735
str,churn,500000,absl-node,448.8372,0.9868
str,churn,500000,f14-node,456.1500,1.0029
str,ie,500000,udm,344.4994,1.0000
str,ie,500000,udm-4.11,355.6135,1.0322
str,ie,500000,boost,285.1850,0.8278
str,ie,500000,boost-own,335.8721,0.9749
str,ie,500000,absl,302.6119,0.8784
